game,traj_dir,steps,safety_cost,reward,pearson_corr,pearson_corr_rectified,game_numeric,corr_diff
fool,trajectories/random,199,109,195,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,200,85,235,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,199,81,200,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,171,84,130,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,188,86,135,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,197,88,235,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,179,77,110,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,194,80,170,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,192,91,190,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,195,100,210,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,192,103,265,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,184,85,190,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,198,94,205,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,179,82,130,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,177,86,275,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
fool,trajectories/random,183,102,175,0.33480359253177844,0.20722931560584984,38,-0.1275742769259286
